Transaction_ID,Name,City,State,Country,Age,Gender,Income,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Shipping_Method,Payment_Method,products
1053748,Stephanie Holmes,Bendigo,New South Wales,Australia,47,Female,Low,8,940.6221912,Clothing,Adidas,Shoes,Standard,PayPal,Espadrilles
1053757,Caroline Schultz,Leeds,England,UK,26,Male,Medium,4,654.3262513,Home Decor,IKEA,Lighting,Same-Day,Debit Card,Under cabinet lighting
1053764,Pamela Wallace,Portsmouth,England,UK,24,Male,Medium,10,1276.176612,Clothing,Adidas,Shoes,Express,PayPal,Sandals
1053808,Donna James,Oshawa,Ontario,Canada,26,Male,Medium,1,402.3648999,Electronics,Sony,Television,Express,PayPal,OLED TV
1053849,Kenneth Chen,Chicago,Connecticut,USA,34,Male,Medium,7,2486.913511,Grocery,Coca-Cola,Water,Same-Day,Cash,Mineral water
1053850,Lucas Bray,London,England,UK,25,Male,High,6,347.2072203,Home Decor,IKEA,Decorations,Standard,Debit Card,Vases
1053852,Kendra Martinez,New York,Kansas,USA,23,Male,Medium,6,248.5020731,Electronics,Samsung,Smartphone,Same-Day,Cash,Nokia
1053853,Sarah Rose,Fort Worth,New Mexico,USA,19,Male,High,2,440.3372499,Grocery,Coca-Cola,Soft Drink,Standard,Credit Card,Fruit punch
1053884,William Thompson,Bielefeld,Berlin,Germany,50,Female,Medium,8,1199.325178,Electronics,Samsung,Television,Standard,Debit Card,4K TV
1053903,Kelly Wallace,Denver,Texas,USA,22,Male,Medium,5,2225.390987,Clothing,Nike,Shoes,Same-Day,PayPal,High heels
1053954,Kimberly Sanders,Omaha,Alabama,USA,68,Female,Medium,2,983.9889089,Electronics,Sony,Smartphone,Express,Debit Card,Nokia
1054002,Mariah Gilbert,Newcastle,New South Wales,Australia,34,Female,Medium,2,276.380287,Books,Random House,Fiction,Same-Day,Debit Card,Adventure
1054049,Joshua Campos,Vancouver,Ontario,Canada,46,Female,Low,9,113.1396157,Books,HarperCollins,Thriller,Standard,Credit Card,Legal thriller
1054090,Kristy Watkins,Portsmouth,England,UK,24,Male,Medium,6,1177.05526,Clothing,Zara,Jeans,Express,Cash,Low-rise jeans
1054096,William Sanchez,Portsmouth,England,UK,21,Male,High,8,3055.642587,Home Decor,Home Depot,Furniture,Same-Day,Credit Card,Coffee table
1054122,Kristin Carter,Victoria,Ontario,Canada,46,Male,High,5,2287.407437,Books,HarperCollins,Fiction,Standard,PayPal,Science fiction
1054135,Brittney Wilkinson,San Francisco,Maine,USA,26,Male,High,7,1552.66069,Books,HarperCollins,Thriller,Same-Day,PayPal,Political thriller
1054154,Travis Larsen,Calgary,Ontario,Canada,38,Male,High,1,278.3885132,Books,Penguin Books,Children's,Express,PayPal,Sports equipment
1054162,Jennifer Mccarthy,Berlin,Berlin,Germany,54,Female,High,6,1980.713602,Home Decor,Home Depot,Tools,Express,Credit Card,Caulking gun
1054181,Felicia Rogers,Chicago,Connecticut,USA,34,Male,Medium,10,4489.5364,Electronics,Apple,Tablet,Express,PayPal,Sony Xperia Tablet
1054195,Melissa Brady,Brisbane,New South Wales,Australia,46,Female,Medium,1,145.3878681,Clothing,Zara,Dress,Express,PayPal,Shift dress
1054283,Mary Smith,Bendigo,New South Wales,Australia,20,Male,Medium,4,249.905838,Books,HarperCollins,Fiction,Express,PayPal,Literary fiction
1054341,Marie Green,Southampton,England,UK,22,Male,High,9,860.0524147,Clothing,Zara,Shirt,Express,PayPal,Polo shirt
1054408,Gary Gomez MD,Dresden,Berlin,Germany,65,Female,Low,7,3306.719958,Electronics,BlueStar,BlueStar AC,Same-Day,Credit Card,Package AC
1054420,Austin Ford,Ballarat,New South Wales,Australia,46,Female,Low,2,750.716166,Home Decor,Home Depot,Decorations,Express,Credit Card,Candles
1054431,Alan Frederick,Leeds,England,UK,26,Male,Medium,2,910.0323002,Electronics,Whirepool,Fridge,Same-Day,PayPal,Black refrigerator
1054483,Sherry Kennedy,Boston,Georgia,USA,23,Male,High,2,44.16756336,Electronics,Apple,Tablet,Standard,PayPal,Samsung Galaxy Tab
1054499,Martha Martinez,Oshawa,Ontario,Canada,46,Female,Low,2,717.2679272,Grocery,Nestle,Chocolate,Standard,Debit Card,White chocolate
1054533,Melissa Clark,Louisville,Idaho,USA,46,Female,Medium,5,1605.013714,Electronics,Samsung,Television,Standard,PayPal,LED TV
1054542,Amber Garcia,Sydney,New South Wales,Australia,46,Female,Low,10,2554.567471,Clothing,Nike,Shorts,Same-Day,Credit Card,Chino shorts
1054613,Gail Brown,Stuttgart,Berlin,Germany,29,Male,Low,1,223.4043878,Clothing,Adidas,Jacket,Same-Day,Credit Card,Parka
1054705,Danielle Bryan,Bonn,Berlin,Germany,22,Male,Medium,9,1456.176264,Books,Random House,Fiction,Standard,Debit Card,Historical fiction
1054718,Gary Freeman,Cardiff,England,UK,46,Female,Low,6,847.1932775,Electronics,Sony,Smartphone,Same-Day,Credit Card,Samsung Galaxy
1054743,Kelsey Stuart,Bonn,Berlin,Germany,20,Male,Medium,2,667.5374723,Clothing,Zara,Jeans,Same-Day,Cash,Flare jeans
1054785,James Anderson,Perth,New South Wales,Australia,26,Male,High,4,1233.66615,Electronics,Whirepool,Fridge,Standard,Credit Card,Mini fridge
1054816,Leah King,Nottingham,England,UK,46,Male,Medium,2,911.9969407,Grocery,Coca-Cola,Juice,Same-Day,PayPal,Orange juice
1054861,Mark Harrell,Chicago,Connecticut,USA,20,Female,High,3,1131.146298,Books,Penguin Books,Children's,Express,Debit Card,Building blocks
1054864,Jose Perez,Leicester,England,UK,27,Female,Medium,9,4407.04226,Electronics,BlueStar,BlueStar AC,Same-Day,Credit Card,Split AC
1054891,Chad Morales,Boston,Georgia,USA,23,Male,High,3,1149.022635,Grocery,Coca-Cola,Soft Drink,Express,Cash,Ginger ale
1054932,Courtney Newton,Townsville,New South Wales,Australia,26,Male,Medium,3,492.9486758,Electronics,Whirepool,Fridge,Express,Cash,Smart refrigerator
1054950,Jeremy Jones,Newcastle,New South Wales,Australia,68,Male,Medium,10,396.0406886,Electronics,Sony,Smartphone,Express,PayPal,OnePlus
1054974,William Johnson,Canberra,New South Wales,Australia,46,Male,Medium,8,506.8797884,Clothing,Nike,T-shirt,Standard,PayPal,Graphic tee
1055000,Lisa Clarke,Oxford,England,UK,46,Male,Low,6,1772.223809,Electronics,Samsung,Smartphone,Same-Day,PayPal,Xiaomi Mi
1055003,Julia Wagner,San Francisco,Maine,USA,26,Male,High,4,1616.299414,Grocery,Coca-Cola,Water,Same-Day,PayPal,Spring water
1055003,Thomas Payne,Washington,Vermont,USA,18,Female,Medium,5,940.5420897,Electronics,Samsung,Tablet,Express,Credit Card,iPad
1055013,Christopher Sandoval,Montreal,Ontario,Canada,70,Female,Low,10,1117.501655,Clothing,Nike,Shorts,Same-Day,Cash,Denim shorts
1055059,Rebecca Nelson,Newcastle,New South Wales,Australia,24,Female,Low,8,1032.993331,Books,Random House,Fiction,Standard,Debit Card,Dystopian
1055084,Sydney Gonzalez,Oxford,England,UK,21,Female,Low,5,926.890126,Books,HarperCollins,Fiction,Same-Day,Cash,Adventure
1055098,Sarah Smith,Birmingham,England,UK,22,Female,Medium,1,132.5832988,Home Decor,IKEA,Decorations,Same-Day,Cash,Decorative pillows
1055114,Frank Sharp,Chicago,Connecticut,USA,34,Male,High,5,2394.605254,Books,Penguin Books,Non-Fiction,Same-Day,Cash,Psychology
1055123,Joel Camacho,Boston,Georgia,USA,23,Male,High,1,271.0169125,Electronics,Sony,Headphones,Same-Day,PayPal,In-ear headphones
1055190,Manuel Simpson PhD,Townsville,New South Wales,Australia,59,Male,Medium,6,76.93654476,Clothing,Adidas,Shoes,Express,Debit Card,Sneakers
1055208,Jessica Thomas,Brighton,England,UK,67,Female,Medium,9,823.3435718,Electronics,Samsung,Smartphone,Same-Day,Debit Card,Google Pixel
1055217,Richard David,Darwin,New South Wales,Australia,33,Female,Medium,3,178.3638716,Grocery,Pepsi,Juice,Express,Credit Card,Grape juice
1055232,Lisa Barnett,Geelong,New South Wales,Australia,20,Male,Medium,6,2069.311215,Grocery,Pepsi,Juice,Express,Credit Card,Mixed fruit juice
1055294,Jeremy Hayes,Windsor,Ontario,Canada,23,Male,High,4,559.5761823,Grocery,Pepsi,Soft Drink,Standard,Cash,Fruit punch
1055345,Justin Oliver,Chicago,Connecticut,USA,34,Male,High,5,2267.692412,Home Decor,Bed Bath & Beyond,Kitchen,Express,Cash,Microwave
1055456,Kristina Velazquez,Birmingham,England,UK,68,Male,Medium,9,2516.275352,Electronics,Apple,Laptop,Same-Day,Cash,Razer Blade
1055485,William Orozco,Stuttgart,Berlin,Germany,44,Female,High,6,2502.893954,Clothing,Nike,Shorts,Express,Credit Card,Chino shorts
1055492,Ashley Watkins,Sacramento,West Virginia,USA,21,Male,Medium,6,532.20816,Home Decor,Home Depot,Decorations,Express,Cash,Clocks
1055511,Erin Salazar,Fort Worth,New Mexico,USA,19,Female,Low,8,1113.849665,Grocery,Nestle,Coffee,Same-Day,Debit Card,Cappuccino
1055594,Timothy Snyder,Bendigo,New South Wales,Australia,20,Male,Medium,3,565.9159933,Books,Penguin Books,Children's,Express,Cash,Sports equipment
1055612,Sean Williams,San Francisco,Maine,USA,26,Male,High,1,60.38575252,Grocery,Coca-Cola,Juice,Same-Day,Debit Card,Pineapple juice
1055642,Susan Ayala,Liverpool,England,UK,34,Female,Low,4,246.6676041,Grocery,Pepsi,Water,Standard,Debit Card,Distilled water
1055716,Stephen Smith,Minneapolis,Nebraska,USA,29,Male,Low,3,417.6662669,Books,Random House,Fiction,Express,Credit Card,Horror
1055718,David Thornton,Philadelphia,Rhode Island,USA,46,Male,Low,4,1078.157439,Home Decor,IKEA,Furniture,Standard,PayPal,Bookshelf
1055733,Chelsea Moon,Bielefeld,Berlin,Germany,28,Female,Medium,9,1393.248726,Clothing,Nike,Shoes,Standard,Cash,Oxfords
1055735,Brandi Hamilton,Perth,New South Wales,Australia,34,Male,Low,7,2917.015143,Electronics,Sony,Smartphone,Same-Day,Credit Card,Huawei P
1055760,Crystal Sullivan,Sheffield,England,UK,54,Female,Low,10,2933.279987,Electronics,Samsung,Tablet,Standard,Credit Card,Google Pixel Slate
1055767,Brandon Rojas,Barrie,Ontario,Canada,28,Male,Low,8,1570.578121,Clothing,Adidas,Jacket,Express,Credit Card,Varsity jacket
1055779,Keith Owens,Nashville,Maine,USA,56,Male,Low,9,3013.879833,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Express,Cash,Split AC
1055787,John Rodriguez,Leipzig,Berlin,Germany,46,Female,Medium,8,1034.563829,Clothing,Zara,Shirt,Express,Cash,Button-down shirt
1055790,Katrina Collins,Portsmouth,England,UK,19,Female,Medium,1,286.1147356,Books,HarperCollins,Thriller,Express,Credit Card,Crime
1055800,William Bowman,Adelaide,New South Wales,Australia,24,Male,Low,9,3400.342366,Home Decor,Home Depot,Furniture,Standard,Cash,Sofa
1055809,Ryan Simpson,Adelaide,New South Wales,Australia,42,Female,Low,9,4392.48672,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Express,Cash,Ductless AC
1055824,Dawn Petersen,Portsmouth,England,UK,24,Male,Medium,4,1403.805621,Electronics,Samsung,Smartphone,Standard,PayPal,LG G
1055837,Miss Stacy Stewart,Duisburg,Berlin,Germany,21,Female,Medium,8,844.6251786,Home Decor,IKEA,Decorations,Same-Day,PayPal,Vases
1055884,Christine Russell,Hobart,New South Wales,Australia,44,Male,High,7,699.2974058,Electronics,Samsung,Tablet,Express,Credit Card,Lenovo Tab
1055888,Kevin Smith,Launceston,New South Wales,Australia,25,Female,High,9,1731.753232,Books,Random House,Fiction,Same-Day,Cash,Horror
1055894,Tabitha Crawford,Leipzig,Berlin,Germany,37,Male,Medium,3,1197.413496,Books,Penguin Books,Non-Fiction,Standard,Debit Card,Biography
1055899,Brendan Chavez,Boston,Georgia,USA,23,Female,High,4,46.01407001,Books,Random House,Non-Fiction,Standard,Credit Card,Psychology
1055943,Jasmine Rich,Portsmouth,England,UK,19,Female,Medium,3,391.0830737,Home Decor,IKEA,Furniture,Express,PayPal,Desk
1055949,Jennifer Wallace,Minneapolis,Arkansas,USA,21,Female,Medium,10,4931.047202,Books,HarperCollins,Thriller,Express,Cash,Mystery
1055958,,Wollongong,New South Wales,Australia,21,Female,Medium,6,1329.818204,Home Decor,IKEA,Decorations,Express,PayPal,Wall art
1055982,James Mora,Boston,Georgia,USA,23,Female,High,9,3059.235257,Clothing,Zara,Jeans,Standard,Debit Card,Wide-leg jeans
1056020,Christine Rodriguez,Chicago,Connecticut,USA,34,Male,Low,3,713.708177,Grocery,Pepsi,Water,Same-Day,PayPal,Spring water
1056038,Bethany Kirby,Edmonton,Ontario,Canada,20,Male,Medium,1,212.5161315,Electronics,Samsung,Television,Express,Credit Card,HDR TV
1056040,Mary Shah,Bremen,Berlin,Germany,52,Female,High,8,3001.698418,Clothing,Adidas,Shoes,Same-Day,Debit Card,Espadrilles
1056060,Kelsey Hughes,Hobart,New South Wales,Australia,38,Female,Medium,6,1704.779783,Books,Random House,Literature,Same-Day,PayPal,Essays
1056136,Marissa Smith,San Francisco,Maine,USA,26,Male,High,7,954.2504695,Grocery,Nestle,Snacks,Express,Cash,Trail mix
1056207,Jason Gomez,Tulsa,South Dakota,USA,22,Male,Low,4,125.871325,Clothing,Zara,Shirt,Same-Day,Credit Card,Button-down shirt
1056221,Derrick Allen,Bochum,Berlin,Germany,57,Male,Low,3,1389.345137,Grocery,Coca-Cola,Soft Drink,Standard,Debit Card,Fruit punch
1056253,Jeffrey Wright,Edmonton,Ontario,Canada,35,Male,Low,8,3278.511477,Books,Random House,Literature,Standard,Cash,Contemporary literature
1056261,Madison Lopez,Halifax,Ontario,Canada,27,Male,Medium,2,887.5814132,Electronics,Samsung,Television,Standard,Credit Card,LCD TV
1056280,Donna Burton,Montreal,Ontario,Canada,55,Female,Low,4,1575.898565,Home Decor,Home Depot,Tools,Standard,Debit Card,Utility knife
1056306,Morgan Mills,Adelaide,New South Wales,Australia,48,Female,Low,8,3033.930996,Clothing,Nike,Shoes,Same-Day,PayPal,Sneakers
1056329,Troy White,Dresden,Berlin,Germany,31,Male,Low,7,3399.744305,Electronics,BlueStar,BlueStar AC,Express,Credit Card,Window AC
1056345,Brian Carroll,Houston,Vermont,USA,46,Male,Low,6,2279.262533,Clothing,Zara,Dress,Standard,Credit Card,Casual dress
1056354,Danielle Gonzales,Saskatoon,Ontario,Canada,59,Male,Medium,8,3318.291334,Grocery,Coca-Cola,Soft Drink,Standard,Cash,Grape soda
1056380,Paul Aguilar,Toronto,Ontario,Canada,20,Male,Low,1,131.5756816,Home Decor,IKEA,Furniture,Same-Day,Credit Card,Dresser
1056407,Christine Wright,Kansas City,Utah,USA,22,Male,Low,3,,Home Decor,Bed Bath & Beyond,Bathroom,Same-Day,Credit Card,Bathtub
1056448,Matthew Cortez,Winnipeg,Ontario,Canada,56,Male,Medium,5,2208.864695,Electronics,Apple,Smartphone,Express,Cash,OnePlus
1056454,Caitlin Oneill,Albury-Wodonga,New South Wales,Australia,35,Male,High,3,352.4127546,Electronics,Apple,Laptop,Express,Credit Card,Asus ZenBook
1056455,Katelyn Rhodes,Bristol,England,UK,20,Female,Low,4,465.4030225,Grocery,Pepsi,Juice,Express,Cash,Tomato juice
1056601,Eugene Wilson,Newcastle upon Tyne,England,UK,49,Male,Medium,7,2462.349404,Electronics,Apple,Tablet,Standard,Cash,iPad
1056604,Kimberly Ingram,Chicago,Connecticut,USA,20,Female,Medium,1,99.28272246,Books,Penguin Books,Fiction,Express,Cash,Literary fiction
1056662,Benjamin Tanner DDS,Columbus,Virginia,USA,20,Male,High,7,960.4992465,Home Decor,IKEA,Lighting,Same-Day,Debit Card,Under cabinet lighting
1056720,Brian Rivas,San Francisco,Maine,USA,26,Female,High,8,2477.294258,Home Decor,IKEA,Decorations,Same-Day,PayPal,Clocks
1056722,Charles Young,Bendigo,New South Wales,Australia,36,Female,Medium,9,2629.229179,Grocery,Coca-Cola,Water,Express,Cash,Purified water
1056811,Tara Kaufman,Newcastle upon Tyne,England,UK,22,Male,High,1,496.6776672,Clothing,Nike,T-shirt,Express,Debit Card,Raglan tee
1056843,Karen Day,Philadelphia,Maine,USA,41,Male,Low,9,3132.302301,Grocery,Coca-Cola,Juice,Same-Day,Credit Card,Grapefruit juice
1056877,Nicholas Duncan,Victoria,Ontario,Canada,46,Female,High,9,4070.042343,Electronics,Apple,Laptop,Same-Day,PayPal,Acer Swift
1056890,Lauren Casey,Tucson,Maryland,USA,50,Male,Low,5,617.1167965,Electronics,Sony,Headphones,Express,Debit Card,Bluetooth headphones
1056910,William Grant,Newcastle upon Tyne,England,UK,34,Female,Low,9,2983.033523,Electronics,Apple,Laptop,Standard,Credit Card,MacBook
1056919,Ryan Bryant,Milwaukee,Oregon,USA,30,Male,Medium,9,4085.659926,Books,Random House,Non-Fiction,Standard,Debit Card,Psychology
1056923,Kaitlin Sanchez,Hamburg,Berlin,Germany,26,Male,Low,4,1538.19446,Books,Penguin Books,Children's,Standard,Credit Card,Puzzles
1056926,David Ross,Regina,Ontario,Canada,46,Male,Medium,10,113.1327582,Home Decor,IKEA,Furniture,Express,Debit Card,Coffee table
1056947,Jessica Sheppard,Manchester,England,UK,25,Male,Low,7,672.9384695,Electronics,Samsung,Smartphone,Standard,Debit Card,iPhone
1056956,David Fields,Edmonton,Ontario,Canada,22,Male,Low,9,178.8946498,Books,HarperCollins,Fiction,Same-Day,Debit Card,Historical fiction
1056967,Heather Shields,Geelong,New South Wales,Australia,39,Female,Medium,1,131.2273789,Home Decor,IKEA,Lighting,Express,Credit Card,Recessed lighting
1056995,Samuel Parker,Munich,Berlin,Germany,20,Female,Medium,2,451.5530548,Grocery,Pepsi,Water,Express,Debit Card,Alkaline water
1057002,Marcus Guerrero,Chicago,Connecticut,USA,34,Female,Medium,3,447.3186874,Electronics,Sony,Headphones,Same-Day,Cash,Gaming headphones
1057034,Joshua Thomas,Charlotte,Alaska,USA,25,Female,High,2,86.98265976,Electronics,Apple,Smartphone,Express,PayPal,Xiaomi Mi
1057060,James Collins,Portsmouth,England,UK,20,Male,Medium,2,745.1569736,Books,Random House,Non-Fiction,Express,Cash,Health
1057101,Michael Villarreal,Chicago,Connecticut,USA,34,Male,Medium,3,829.6066711,Home Decor,Home Depot,Tools,Same-Day,Credit Card,Wrench
1057114,Monica Johnson,Edinburgh,England,UK,22,Male,High,4,795.6723533,Clothing,Nike,Shorts,Express,Cash,Chino shorts
1057119,Jesse Ortiz,Belfast,England,UK,49,Male,Low,8,2783.622465,Books,HarperCollins,Thriller,Express,Cash,Adventure
1057140,Ashley Drake,Edinburgh,England,UK,37,Male,Medium,10,3574.580781,Electronics,Samsung,Tablet,Express,Credit Card,Acer Iconia Tab
1057160,Benjamin Ray,Chicago,Connecticut,USA,34,Male,Medium,10,3202.338991,Grocery,Pepsi,Water,Same-Day,Credit Card,Alkaline water
1057173,Victoria Roberts,Berlin,Berlin,Germany,20,Female,High,6,168.8683247,Clothing,Adidas,Jacket,Standard,PayPal,Windbreaker
1057183,Michael Curry,Louisville,Indiana,USA,66,Male,Low,3,109.121288,Books,Penguin Books,Children's,Express,Cash,Educational kits
1057204,Alicia Sanchez,Portland,Mississippi,USA,41,Male,Medium,7,2254.792273,Electronics,Apple,Laptop,Express,Debit Card,MacBook
1057265,Hunter Anderson,Las Vegas,Nevada,USA,20,Female,High,10,1442.602363,Books,HarperCollins,Non-Fiction,Same-Day,Cash,Health
1057268,Douglas Jones,Canberra,New South Wales,Australia,28,Male,Low,1,246.7401569,Electronics,Sony,Smartphone,Express,Debit Card,OnePlus
1057271,Logan Compton,Mackay,New South Wales,Australia,58,Male,High,9,3747.280686,Books,HarperCollins,Non-Fiction,Same-Day,Credit Card,Memoir
1057288,Lucas Webster,Fort Worth,Massachusetts,USA,30,Male,High,3,1301.882846,Books,HarperCollins,Non-Fiction,Express,Credit Card,Psychology
1057294,Patrick Steele,Sheffield,England,UK,22,Male,High,10,4396.933069,Grocery,Coca-Cola,Juice,Standard,PayPal,Mango juice
1057329,Shelby Hanna,Birmingham,England,UK,20,Female,High,4,384.1859541,Electronics,Apple,Laptop,Same-Day,Cash,MacBook
1057329,Shelby Hanna,Birmingham,England,UK,26,Female,High,4,384.1859541,Electronics,Apple,Laptop,Same-Day,Cash,MacBook
1057331,James Perez,Wuppertal,Berlin,Germany,59,Male,High,9,433.6983107,Electronics,Apple,Smartphone,Standard,Cash,Sony Xperia
1057341,Tara Wilson,Toowoomba,New South Wales,Australia,20,Female,Medium,9,961.6391509,Clothing,Nike,T-shirt,Express,PayPal,Plain tee
1057389,Samuel Randolph,Portland,Florida,USA,23,Male,High,1,67.61994703,Books,Penguin Books,Children's,Express,Credit Card,Art supplies
1057398,Heidi Hudson MD,Quebec City,Ontario,Canada,64,Male,Medium,6,780.9198697,Books,Penguin Books,Non-Fiction,Express,Credit Card,Self-help
1057401,Victor Smith,Chicago,Connecticut,USA,34,Male,High,1,353.5176178,Grocery,Pepsi,Water,Standard,PayPal,Sparkling water
1057504,Raymond Peters,Seattle,South Dakota,USA,22,Male,Medium,3,1029.380061,Home Decor,IKEA,Lighting,Express,Credit Card,Desk lamps
1057511,Zachary Romero,Bielefeld,Berlin,Germany,22,Male,High,6,1976.894382,Electronics,Apple,Laptop,Same-Day,PayPal,Asus ZenBook
1057515,Jay Smith,Windsor,Ontario,Canada,27,,Medium,2,814.012366,Books,HarperCollins,Thriller,Standard,PayPal,Suspense
1057539,Renee Beard,Toowoomba,New South Wales,Australia,42,Female,High,8,2624.599355,Grocery,Pepsi,Soft Drink,Same-Day,Debit Card,Cream soda
1057554,Tammy Olson,Frankfurt,Berlin,Germany,22,Female,Medium,1,463.9542031,Grocery,Coca-Cola,Soft Drink,Same-Day,Credit Card,Cream soda
1057555,Mr. Maurice Cook MD,Bochum,Berlin,Germany,37,Male,Medium,7,1025.570057,Books,Random House,Fiction,Express,Debit Card,Dystopian
1057555,Gavin Bowen,Saskatoon,Ontario,Canada,43,Male,Low,4,1299.813067,Books,Penguin Books,Children's,Standard,Credit Card,Building blocks
